Product Name,Sales,Profit
"Eldon Stackable Tray, Side-Load, Legal, Smoke",31.076,10.56584
Westinghouse Clip-On Gooseneck Lamps,31.061999999999998,4.9104
Imation 30456 USB Flash Drive 8GB,30.912,1.7111999999999998
Staples,30.873127753303965,11.502508370044053
Anker 24W Portable Micro USB Car Charger,30.772,7.0336
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",30.756,11.184
Xerox 226,30.39709090909091,14.161745454545455
Avery 48,30.24,13.229999999999999
GBC Imprintable Covers,30.195,4.995900000000001
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",30.134000000000004,8.39116
Xerox 232,30.131999999999998,14.1264
Acco 6 Outlet Guardian Standard Surge Suppressor,29.9832,4.5942
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",29.940000000000005,8.383199999999999
SANFORD Major Accent Highlighters,29.938285714285712,11.125714285714285
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",29.932666666666666,-0.2536666666666668
Sanford Liquid Accent Highlighters,29.9264,9.72608
Plantronics Single Ear Headset,29.925,-21.945
Xerox 216,29.808,12.1176
Jiffy Padded Mailers with Self-Seal Closure,29.808,10.8054
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",29.744999999999997,8.9235
Acme Design Stainless Steel Bent Scissors,29.64,8.0028
"Executive Impressions 12"" Wall Clock",29.45,3.8874
"Executive Impressions 16-1/2"" Circular Wall Clock",29.392,-0.5343999999999998
Xerox 1905,29.2896,13.789440000000003
Strathmore Photo Frame Cards,29.240000000000002,13.4504
Avery 500,29.24,13.7428
Belkin 6 Outlet Metallic Surge Strip,29.161,3.1944
BIC Liqua Brite Liner,28.916666666666668,8.929466666666668
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",28.7868,6.4144499999999995
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",28.6672,11.52806
Lumber Crayons,28.564999999999998,9.226166666666666
Xerox 229,28.512,11.664000000000001
"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",28.38,13.0548
Akro-Mils 12-Gallon Tote,28.3005,5.3870249999999995
Avery Recycled Flexi-View Covers for Binding Systems,28.167,-9.9386
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",28.049999999999997,10.658999999999999
"Advantus Push Pins, Aluminum Head",27.887999999999998,8.64528
"Master Giant Foot Doorstop, Safety Yellow",27.83,10.5248
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",27.813333333333333,3.8243333333333336
Xerox 1930,27.7344,11.87136
50 Colored Long Pencils,27.635199999999998,6.583679999999999
Xerox 204,27.54,13.2192
Things To Do Today Spiral Book,27.456,9.9528
Avery 516,27.412499999999998,12.883875000000002
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.398,12.1128
Riverleaf Stik-Withit Designer Note Cubes,27.3632,11.065999999999999
Xerox 1895,27.337142857142858,11.831857142857144
Avery Premier Heavy-Duty Binder with Round Locking Rings,27.336000000000002,4.2024
Imation Swivel Flash Drive USB flash drive - 8 GB,27.287999999999997,8.81175
Strathmore Photo Mount Cards,27.270666666666667,11.812266666666666
Xerox 1947,27.2688,10.8238
Memorex Froggy Flash Drive 4 GB,27.255200000000002,8.48428
Xerox 208,27.216,12.052800000000001
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,0.3399
#10 Self-Seal White Envelopes,27.1705,13.03075
SanDisk Cruzer 8 GB USB Flash Drive,27.168,-1.3584
"Eldon 200 Class Desk Accessories, Burgundy",27.1296,8.9176
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",27.02,1.6887500000000002
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",27.018,9.243
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",26.886666666666667,9.928333333333333
Xerox 188,26.649,12.1905
HP Office Recycled Paper (20Lb. and 87 Bright),26.588,12.585949999999999
"Array Parchment Paper, Assorted Colors",26.572,12.376000000000001
"Eldon 400 Class Desk Accessories, Black Carbon",26.541666666666668,7.933333333333334
"Wirebound Message Book, 4 per Page",26.374285714285715,12.527785714285713
Xerox 1946,26.352,11.750399999999999
GBC Wire Binding Combs,26.293142857142858,5.938114285714286
Ibico Covers for Plastic or Wire Binding Elements,26.285714285714285,8.214285714285714
Xerox 1931,26.244,11.0808
Xerox 211,26.244,10.2384
Cardinal EasyOpen D-Ring Binders,26.163249999999998,3.3132500000000005
Acco D-Ring Binder w/DublLock,26.13111111111111,-11.426422222222222
Fashion Color Clasp Envelopes,25.968,12.1725
Bulldog Table or Wall-Mount Pencil Sharpener,25.956666666666667,7.527433333333332
Xerox 193,25.913333333333338,12.697533333333332
Anderson Hickey Conga Table Tops & Accessories,25.891,-8.757249999999999
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),25.8336,11.19456
Xerox 1963,25.695999999999998,9.24
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",25.68,12.069600000000001
Boston 16765 Mini Stand Up Battery Pencil Sharpener,25.652,4.081
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.62,9.177000000000001
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",25.612,12.132
"Elite 5"" Scissors",25.59142857142857,5.311428571428571
Xerox 1898,25.505454545454544,10.97949090909091
Xerox 230,25.4016,11.24928
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",25.364,9.847199999999999
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",25.357333333333333,9.012133333333333
"Master Big Foot Doorstop, Beige",25.343999999999998,7.128
Newell 328,25.30666666666667,6.579733333333333
Xerox 198,25.232,11.1552
Crate-A-Files,25.225714285714286,4.484571428571429
"Wirebound Service Call Books, 5 1/2"" x 4""",25.168,12.080639999999999
"SmartStand Mobile Device Holder, Assorted Colors",25.163999999999998,3.3552
DAX Cubicle Frames - 8x10,25.1572,4.1544
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,25.098,8.824349999999999
Xerox 22,25.056,10.4544
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",25.05542857142857,10.552485714285714
KeyTronic KT800P2 - Keyboard - Black,25.03333333333333,0.40053333333333324
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",24.990000000000002,11.35575
Xerox 1896,24.975,11.23875
Wilson Jones International Size A4 Ring Binders,24.961428571428574,1.8288571428571436
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",24.96,11.232
Square Credit Card Reader,24.832285714285714,1.5983999999999998
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",24.66742857142857,10.386285714285716
"GBC Laser Imprintable Binding System Covers, Desert Sand",24.49683333333333,3.0680499999999995
Xerox 1952,24.401999999999997,11.205
Nu-Dell Float Frame 11 x 14 1/2,24.374285714285715,8.005028571428571
Newell 315,24.31866666666667,5.631166666666666
Xerox 228,24.3,11.664
Xerox 219,24.3,11.664
"Personal Folder Holder, Ebony",24.288333333333338,5.978666666666666
Avery 495,24.255,10.647
Astroparche Fine Business Paper,24.112,10.8416
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",24.106285714285715,6.974571428571429
Sabrent 4-Port USB 2.0 Hub,24.1045,7.29925
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",24.084000000000003,10.4364
Telescoping Adjustable Floor Lamp,23.988,-0.9995000000000003
"Dixon My First Ticonderoga Pencil, #2",23.985,4.255875
Cardinal Slant-D Ring Binders,23.9844,9.211400000000001
Xerox 203,23.976,10.4976
Xerox 214,23.904,10.0512
Avery White Multi-Purpose Labels,23.904,10.458
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,23.9016,-4.10484
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",23.842,10.401399999999999
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",23.772000000000002,5.094
Xerox 192,23.76,11.4048
Flexible Leather- Look Classic Collection Ring Binder,23.675,3.1566666666666676
Xerox 23,23.544,10.6272
"Sanford Colorific Scented Colored Pencils, 12/Pack",23.540000000000003,7.2974
Newell 316,23.472,4.1076
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",23.397333333333336,10.543066666666666
Xerox 1998,23.328,8.1648
Ibico Plastic and Wire Spiral Binding Combs,23.135666666666665,2.3978666666666673
Xerox 1903,23.122666666666664,10.923466666666664
Xerox 1987,23.12,11.3288
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",22.968,-2.4012
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,22.921499999999998,-2.60295
Acme Office Executive Series Stainless Steel Trimmers,22.771714285714285,3.7463142857142855
Avery Non-Stick Heavy Duty View Round Locking Ring Binders,22.724,10.2856
Acme Preferred Stainless Steel Scissors,22.72,6.5888
Xerox 215,22.68,10.8864
Avery Metallic Poly Binders,22.6335,7.2389
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",22.5745,2.100475
Document Clip Frames,22.518,8.0064
Advantus Plastic Paper Clips,22.5,10.28
Xerox 1920,22.425,10.09125
GBC Personal VeloBind Strips,22.419714285714285,-1.6087428571428573
Xerox 1997,22.356,9.72
Xerox 1959,22.266666666666666,10.109066666666667
Avery 478,22.095,10.82655
Heavy-Duty E-Z-D Binders,22.092750000000002,1.1319124999999997
"Master Caster Door Stop, Large Neon Orange",22.048000000000002,6.0424
Xerox 201,22.032,9.22752
Xerox 1996,22.032,10.2384
Avery 506,22.026666666666667,9.388866666666667
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.0032,8.75544
Self-Adhesive Address Labels for Typewriters by Universal,21.93,9.200157142857142
Xerox 225,21.888,9.5328
Boston 16750 Black Compact Battery Pencil Sharpener,21.875,6.5625
Pastel Pink Envelopes,21.84,10.4832
Xerox 1977,21.82133333333333,10.242666666666667
Xerox 1978,21.8195,9.291350000000001
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.65733333333333,4.331466666666667
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",21.560000000000002,-2.2638000000000003
Xerox 1992,21.528000000000002,10.09125
DXL Angle-View Binders with Locking Rings by Samsill,21.5109,6.66915
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",21.49875,3.774225
4009 Highlighters by Sanford,21.3925,6.7262
Xerox 202,21.384,9.5904
Xerox 1986,21.375999999999998,10.0868
Newell 312,21.342545454545455,3.1323636363636367
Newell 325,21.338333333333335,4.956
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",21.33111111111111,5.5808888888888895
Ultra Door Push Plate,21.323428571428572,5.344885714285715
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",21.31375,2.1674999999999995
Belkin 7-Outlet SurgeMaster Home Series,21.2344,0.5588
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),21.229,8.073
Shocksock Galaxy S4 Armband,21.17,-3.358
Xerox 1954,21.12,8.052
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",20.988,3.9644000000000004
Texas Instrument TI-15 Fraction Calculator,20.9525,-10.2595
Samsung Replacement EH64AVFWE Premium Headset,20.9,3.575
Avery Hi-Liter Smear-Safe Highlighters,20.634666666666664,5.684266666666667
Xerox 195,20.541,8.817599999999999
"BIC Brite Liner Highlighters, Chisel Tip",20.52,5.0976
"Wilson Jones Hanging View Binder, White, 1""",20.488571428571426,7.8911428571428575
Acme Titanium Bonded Scissors,20.4,4.046
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",20.363333333333333,1.2416666666666665
Acme Stainless Steel Office Snips,20.356,3.1079250000000003
Xerox 1995,20.304000000000002,7.948799999999999
Avery 519,20.22433333333333,8.601433333333334
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",20.195,4.039
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,20.184,6.147999999999999
Xerox 212,20.18057142857143,8.146285714285714
Xerox 221,20.088,8.2944
Xerox 207,20.088,8.2944
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.995,7.9334999999999996
"Eberhard Faber 3 1/2"" Golf Pencils",19.981714285714286,4.038857142857143
"OIC Colored Binder Clips, Assorted Sizes",19.945714285714285,8.469257142857144
Rediform S.O.S. Phone Message Books,19.92,9.7608
"Master Caster Door Stop, Large Brown",19.898666666666667,4.8533333333333335
Wilson Jones Leather-Like Binders with DublLock Round Rings,19.86075,2.1243
Things To Do Today Pad,19.790285714285716,8.4528
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",19.786666666666665,7.285733333333333
"Angle-D Binders with Locking Rings, Label Holders",19.782999999999998,3.5332
"Master Caster Door Stop, Brown",19.642666666666667,5.4864
Acco Glide Clips,19.6,9.604
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.477714285714285,8.016914285714286
Xerox 223,19.44,9.3312
Xerox 222,19.25485714285714,8.664685714285714
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",19.239,7.8705
Avery Printable Repositionable Plastic Tabs,19.206666666666667,7.0520000000000005
Wilson Jones Active Use Binders,19.170666666666666,6.175866666666667
Avery 51,19.151999999999997,8.265600000000001
Acco 6 Outlet Guardian Basic Surge Suppressor,19.136,-1.8304
Xerox 1994,19.116,8.1648
Eldon Wave Desk Accessories,19.052142857142858,7.0714
Eldon 200 Class Desk Accessories,19.01942857142857,5.598171428571429
Acme Elite Stainless Steel Scissors,19.0152,4.20336
Newell 31,18.998,4.72472
Xerox 1971,18.974666666666668,7.989333333333334
Xerox 1923,18.9712,7.8556799999999996
Xerox 217,18.954,8.424
Fiskars Spring-Action Scissors,18.873,3.3552
Col-Erase Pencils with Erasers,18.848,3.7392000000000003
Newell 331,18.8265,3.655275
Avery 513,18.7248,6.89232
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",18.721333333333334,4.335466666666666
Avery 486,18.68111111111111,8.349644444444444
Xerox 1921,18.648,5.827500000000001
Durable Pressboard Binders,18.619999999999997,7.542999999999999
Xerox 213,18.576,8.4672
Xerox 1990,18.48,6.864
Xerox 1993,18.468,8.5536
Avery Heavy-Duty EZD  Binder With Locking Rings,18.414,4.8732
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",18.36,7.689600000000001
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.336,8.107949999999999
OIC Binder Clips,18.309142857142856,8.592
Array Memo Cubes,18.302666666666667,8.616066666666667
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,8.180750000000002
"Fellowes Twister Kit, Gray/Clear, 3/pkg",18.2508,-0.3215999999999998
Avery 481,18.233600000000003,8.624
Newell 347,18.22057142857143,4.328914285714285
Security-Tint Envelopes,18.166222222222224,8.208755555555555
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",18.158,-1.297
Fluorescent Highlighters by Dixon,18.1488,4.48944
Xerox 220,18.144000000000002,7.614
Xerox 1976,18.144,6.3504000000000005
Contemporary Borderless Frame,18.081,1.8081
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",17.974,7.14875
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,6.4584
Ampad #10 Peel & Seel Holiday Envelopes,17.92,8.6016
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",17.901400000000002,0.5387799999999999
Wilson Jones DublLock D-Ring Binders,17.8875,7.7625
Xerox 1967,17.884800000000002,7.775999999999999
"Eldon Imàge Series Desk Accessories, Clear",17.82,2.1222
#6 3/4 Gummed Flap White Envelopes,17.82,6.237
Xerox 21,17.773714285714284,6.2208
Xerox 1981,17.688,7.524
Avery Hanging File Binders,17.641000000000002,3.6478
AmazonBasics 3-Button USB Wired Mouse,17.6148,6.45876
EcoTones Memo Sheets,17.599999999999998,7.2
"DAX Value U-Channel Document Frames, Easel Back",17.593799999999998,5.24832
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",17.55,4.1665
Advantus Panel Wall Acrylic Frame,17.503999999999998,5.0324
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),17.424,6.534
GBC Plastic Binding Combs,17.2692,5.9778
Colorific Watercolor Pencils,17.2,3.7668
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,17.14625,5.9657125
Xerox 1980,17.12,7.704
Newell 336,17.12,3.4454000000000002
Avery Heavy-Duty EZD View Binder with Locking Rings,17.0984,2.9730800000000004
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",17.040000000000003,7.32
Barrel Sharpener,16.957500000000003,4.40895
Xerox 1897,16.932000000000002,6.7728
Xerox 1970,16.932,7.2542
Newell 314,16.899428571428572,2.550857142857143
Xerox 1901,16.896,5.28
Avery 512,16.8776,7.074719999999999
Xerox 200,16.848000000000003,6.739199999999999
Xerox 2000,16.848000000000003,7.413120000000001
Zebra Zazzle Fluorescent Highlighters,16.82133333333333,3.4453333333333327
"SlimView Poly Binder, 3/8""",16.798,0.8139999999999998
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",16.7808,2.55208
Wausau Papers Astrobrights Colored Envelopes,16.744,7.5946
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",16.633333333333336,-0.11643333333333317
"Avery Durable Plastic 1"" Binders",16.603428571428573,5.3572
Xerox 1950,16.569333333333333,7.725933333333333
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",16.51,6.794499999999999
"TOPS Voice Message Log Book, Flash Format",16.50133333333333,6.790933333333332
Newell 321,16.4,3.5916
Storex Dura Pro Binders,16.387411764705885,2.973494117647059
Wilson Jones Hanging Recycled Pressboard Data Binders,16.323999999999998,0.8903999999999996
Wilson Jones Turn Tabs Binder Tool for Ring Binders,16.313846153846153,4.501138461538462
ACCOHIDE Binder by Acco,16.313499999999998,4.821775000000001
Xerox 1958,16.200000000000003,7.776
"Adams Telephone Message Books, 5 1/4” x 11”",16.1872,6.5836
Avery 499,16.026545454545456,6.247636363636364
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",16.016000000000002,5.2052
Dax Clear Box Frame,16.005,2.5608
Newell 33,15.996,2.7899999999999996
Xerox 1957,15.984,6.6204
Xerox 224,15.984,6.436800000000001
Xerox 210,15.984,5.8751999999999995
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,15.845999999999998,5.9075
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",15.822857142857144,6.1283142857142865
Xerox 231,15.811200000000003,6.37632
Self-Adhesive Removable Labels,15.75,7.5600000000000005
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",15.7365,-0.040349999999999664
Peel & Seel Envelopes,15.714,6.6348
Xerox 1962,15.652571428571429,6.236571428571429
Sterilite Show Offs Storage Containers,15.628800000000002,-1.2672
Dana Swing-Arm Lamps,15.562285714285716,-1.602
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,5.6376
Wilson Jones Four-Pocket Poly Binders,15.5325,1.35705
Advantus SlideClip Paper Clips,15.458666666666668,6.592666666666666
Hoover Portapower Portable Vacuum,15.456,0.33599999999999985
Plymouth Boxed Rubber Bands by Plymouth,15.4488,-0.6594
Acco 3-Hole Punch,15.28133333333333,6.170933333333333
Xerox 2,15.264000000000001,5.904
Akro Stacking Bins,15.254,-1.1572
"Eldon Expressions Wood Desk Accessories, Oak",15.252,0.8425500000000001
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,0.4853000000000001
Avery 491,15.143333333333333,6.222533333333334
Xerox 227,15.066,5.7996
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",15.048,3.3971999999999998
Xerox 1900,15.041142857142857,6.297714285714286
Xerox 1924,15.028,6.1846
Spiral Phone Message Books with Labels by Adams,15.008,6.4399999999999995
Hammermill Color Copier Paper (28Lb. and 96 Bright),14.985,6.74325
Boston 1900 Electric Pencil Sharpener,14.98,4.494
Wilson Jones Impact Binders,14.964444444444446,2.636044444444445
Xerox 1983,14.950000000000001,7.3255
Newell 330,14.950000000000001,2.7807
Xerox 190,14.94,7.0218
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",14.901333333333334,6.3754
Avery 480,14.875,7.075
"Eldon 300 Class Desk Accessories, Black",14.85,6.534000000000001
Kingston Digital DataTraveler 8GB USB 2.0,14.676666666666668,-0.6743333333333332
"Sanford Colorific Colored Pencils, 12/Box",14.6304,4.1472
Advantus Map Pennant Flags and Round Head Tacks,14.615,3.4233333333333333
Rediform Voice Mail Log Books,14.602,6.0792
Rubber Band Ball,14.586,-0.07480000000000003
XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.582400000000002,-2.6656
"Adams ""While You Were Out"" Message Pads",14.5696,6.28
Avery 508,14.566333333333333,6.636683333333333
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",14.5612,1.7276000000000002
Acme Rosewood Handle Letter Opener,14.556666666666667,-1.1645333333333334
GBC Instant Index System for Binding Systems,14.3856,-2.4864
Xerox 1974,14.352,6.7275
Xerox 199,14.338,4.922000000000001
Xerox 1949,14.3175,5.4282
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,14.25,6.45
Newell 349,14.213333333333333,3.3455999999999997
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,14.14,2.9694000000000003
Magna Visual Magnetic Picture Hangers,14.138666666666667,4.6754
Xerox 1999,14.070857142857145,5.887542857142857
Xerox 1965,14.053,6.4285
Xerox 1975,13.996800000000002,6.06528
Avery 493,13.993500000000001,5.855175
Southworth Parchment Paper & Envelopes,13.952,5.123
Avery 483,13.944,5.4281999999999995
"Eldon Image Series Desk Accessories, Burgundy",13.898499999999999,3.5321000000000002
Xerox 1899,13.872,5.61816
Avery Durable Poly Binders,13.825000000000001,-2.5991
SpineVue Locking Slant-D Ring Binders by Cardinal,13.824250000000001,0.7540500000000001
Newell 341,13.818285714285716,3.8336571428571427
OIC Stacking Trays,13.805333333333332,4.453333333333334
Avery 476,13.711599999999999,5.45986
Avoid Verbal Orders Carbonless Minifold Book,13.655199999999999,5.98936
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",13.649999999999999,5.6175
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",13.632,5.4528
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,3.5742
GBC Standard Plastic Binding Systems' Combs,13.5805,0.6279999999999999
DIXON Ticonderoga Erasable Checking Pencils,13.551428571428572,3.826285714285714
3M Hangers With Command Adhesive,13.504999999999999,4.500125
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.501333333333335,4.293866666666666
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",13.45,3.93816
Newell 332,13.4064,3.10464
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.340250000000001,5.898375
Wilson Jones data.warehouse D-Ring Binders with DublLock,13.3326,3.0615599999999996
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",13.317142857142857,5.647142857142858
Avery 518,13.30875,6.1425
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",13.2888,6.09168
Self-Adhesive Address Labels for Typewriters with Dispenser Box,13.284,4.48335
GBC ProClick Spines for 32-Hole Punch,13.281799999999999,-2.6563600000000003
GBC VeloBinder Strips,13.248,-5.952
"Eldon Regeneration Recycled Desk Accessories, Black",13.229333333333335,4.372133333333333
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",13.206,6.0563
Xerox 1966,13.176,5.4648
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4.8248
Xerox 1927,13.011199999999999,4.5367999999999995
Avery Self-Adhesive Photo Pockets for Polaroid Photos,13.00090909090909,-0.1981090909090906
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,1.3
SanDisk Cruzer 4 GB USB Flash Drive,12.98,2.75825
Xerox 1984,12.96,6.3504
Newell 340,12.96,3.7584
Xerox 1985,12.96,4.536
Avery Hole Reinforcements,12.944555555555556,1.6474888888888888
Prang Colored Pencils,12.935999999999998,5.544
Advantus T-Pin Paper Clips,12.8084,4.00488
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",12.699428571428571,3.8362857142857143
GBC Instant Report Kit,12.691153846153847,0.2488461538461538
Southworth 25% Cotton Granite Paper & Envelopes,12.644,4.4036
Manco Dry-Lighter Erasable Highlighter,12.594285714285714,3.9954285714285716
G.E. Halogen Desk Lamp Bulbs,12.564,4.57888
Avery 496,12.5625,5.737500000000001
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",12.534500000000001,4.6945250000000005
Dixon Ticonderoga Pencils,12.516,3.089266666666667
Turquoise Lead Holder with Pocket Clip,12.506666666666668,3.5286666666666666
Pressboard Data Binders by Wilson Jones,12.4155,2.863575
Newell 318,12.3432,2.88008
BIC Brite Liner Highlighters,12.301714285714285,4.412057142857143
Tops Wirebound Message Log Books,12.282666666666666,4.880166666666667
Blackstonian Pencils,12.282,3.1506
Xerox 206,12.182400000000001,4.76928
Newell 329,12.136,2.4272
Avery 487,12.124285714285715,5.139642857142857
Stacking Trays by OIC,12.118,1.5521
Avery 507,12.096,4.32
Wilson Jones Standard D-Ring Binders,12.08075,3.3649
Avery 497,12.011999999999999,5.605600000000001
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",11.9634,2.63652
Xerox 1922,11.952,4.3326
Avery 514,11.952,5.7096
"Master Caster Door Stop, Gray",11.938,3.556
Serrated Blade or Curved Handle Hand Letter Openers,11.932,-2.0566999999999998
Newell Chalk Holder,11.918000000000001,5.2274
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.917909090909092,1.673863636363636
3M Organizer Strips,11.879999999999999,1.450285714285714
Acme Kleencut Forged Steel Scissors,11.862666666666664,2.4873333333333334
Newell 351,11.808000000000002,3.158171428571429
"Wilson Jones 1"" Hanging DublLock Ring Binders",11.7744,-0.8553599999999999
Xerox 1953,11.77,4.708
Storex DuraTech Recycled Plastic Frosted Binders,11.766,1.4309999999999998
Newell 338,11.76,3.1752000000000002
Avery 498,11.752666666666668,5.1153
Acrylic Self-Standing Desk Frames,11.748,4.091775
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",11.66457142857143,2.775657142857143
"Stacking Tray, Side-Loading, Legal, Smoke",11.648,-0.7168
Newell 320,11.617142857142856,1.351257142857143
Presstex Flexible Ring Binders,11.6025,3.0712499999999996
Xerox 1969,11.56,5.6644
Xerox 196,11.559999999999999,4.92745
Woodgrain Magazine Files by Perma,11.522666666666666,0.43706666666666666
Longer-Life Soft White Bulbs,11.5192,4.472160000000001
OIC Bulk Pack Metal Binder Clips,11.517,4.44975
"Quartet Omega Colored Chalk, 12/Pack",11.513142857142856,4.880571428571429
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",11.479999999999999,4.468999999999999
