Product Name,Sales,Profit,Profit Margin
Lenovo 17-Key USB Numeric Keypad,67.98,14.9556,22.0
Barrel Sharpener,67.83000000000001,17.6358,26.0
Embossed Ink Jet Note Cards,67.71,32.5008,48.00000000000001
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",67.44,31.022399999999998,46.0
Prang Drawing Pencil Set,66.72,21.9898,34.42857142857143
Newell 333,66.72,17.347199999999997,26.0
3M Hangers With Command Adhesive,66.6,27.306,41.0
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",66.6,29.97,45.0
GBC Plastic Binding Combs,66.42,32.5458,49.0
"Sanford Colorific Colored Pencils, 12/Box",66.24000000000001,19.872,30.0
Clarity 53712,65.99,17.1574,26.0
Texas Instruments TI-34 Scientific Calculator,65.97,31.0059,47.0
Memorex Froggy Flash Drive 4 GB,65.94,25.7166,39.0
Xerox 1956,65.78,32.2322,49.0
Wilson Jones Standard D-Ring Binders,65.78,30.9166,47.0
Pastel Pink Envelopes,65.52,31.4496,48.0
"Seth Thomas 16"" Steel Case Clock",64.96,21.4368,33.00000000000001
Fashion Color Clasp Envelopes,64.92,31.8108,49.0
Trimflex Flexible Post Binders,64.14,30.7872,48.0
Cardinal EasyOpen D-Ring Binders,63.980000000000004,31.990000000000002,50.0
"Wilson Jones Hanging View Binder, White, 1""",63.9,29.394,46.0
Avery 508,63.83,31.276699999999998,49.0
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",63.5,29.21,46.0
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),63.36,28.512,45.0
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",63.36,29.779200000000003,47.0
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,28.332,45.0
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,30.7818,49.0
"Adams ""While You Were Out"" Message Pads",62.8,28.26,45.0
Avery 52,62.730000000000004,29.4831,47.0
Avery 515,62.650000000000006,29.445500000000003,47.0
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",62.58,17.5224,28.0
Park Ridge Embossed Executive Business Envelopes,62.28,29.2716,47.0
Wilson Jones Impact Binders,62.16,30.4584,49.0
Acme Value Line Scissors,62.05,18.615000000000002,30.0
Sauder Cornerstone Collection Library,61.96,4.3372,7.000000000000001
Xerox 1951,61.96,27.882,45.0
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",61.75,17.9075,29.0
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",60.96,28.6512,47.0
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",60.66,30.33,50.0
Samsung Replacement EH64AVFWE Premium Headset,60.5,15.125,25.0
Avery File Folder Labels,60.480000000000004,29.635199999999998,49.0
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",60.35,28.3645,47.0
HP Office Paper (20Lb. and 87 Bright),60.12,28.8576,48.00000000000001
Micro Innovations Wireless Classic Keyboard with Mouse,59.98,10.7964,18.000000000000004
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,0.0,0.0
Square Credit Card Reader,59.94,15.584399999999999,26.0
Xerox 1936,59.94,28.1718,47.0
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",59.92,28.162399999999998,47.0
Xerox 198,59.76,28.0872,47.0
Recycled Easel Ring Binders,59.68,26.856,45.0
Woodgrain Magazine Files by Perma,59.6,4.172,7.0
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",59.489999999999995,17.847,30.000000000000004
Presstex Flexible Ring Binders,59.15,29.575,50.0
DAX Solid Wood Frames,58.62,21.6894,37.0
Avery 500,58.48,27.4856,47.0
Avery Hi-Liter Smear-Safe Highlighters,58.4,21.024,36.0
"Angle-D Binders with Locking Rings, Label Holders",58.4,27.448,47.0
Xerox 201,58.32000000000001,27.9936,48.0
Xerox 212,58.32000000000001,27.9936,48.0
Xerox 2000,58.32000000000001,27.9936,48.0
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",58.32000000000001,27.9936,48.00000000000001
Xerox 1967,58.32,27.9936,48.0
Xerox 1946,58.32,27.9936,48.0
Xerox 223,58.32,27.9936,48.0
"Master Caster Door Stop, Large Neon Orange",58.24,25.0432,42.99999999999999
Xerox 1981,58.08,26.136,45.0
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",57.900000000000006,17.37,30.0
Magna Visual Magnetic Picture Hangers,57.84,21.9792,37.99999999999999
Newell 309,57.75,17.325,30.0
Avery 49,57.6,28.224,49.0
Avery Durable Binders,57.6,28.224,49.0
Avoid Verbal Orders Carbonless Minifold Book,57.459999999999994,26.4316,46.0
"6"" Cubicle Wall Clock, Black",56.629999999999995,20.3868,36.0
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,56.25,27.0,48.0
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,21.317999999999998,38.0
Belkin 7-Outlet SurgeMaster Home Series,55.879999999999995,14.5288,26.0
Newell 314,55.8,13.95,25.0
Avery 487,55.349999999999994,26.0145,47.0
Poly String Tie Envelopes,55.08,25.8876,47.0
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,26.901,49.0
Stacking Trays by OIC,54.78,18.0774,32.99999999999999
DXL Angle-View Binders with Locking Rings by Samsill,53.97,24.2865,45.0
Avery Non-Stick Heavy Duty View Round Locking Ring Binders,53.82000000000001,25.8336,48.0
Ampad #10 Peel & Seel Holiday Envelopes,53.760000000000005,25.8048,48.0
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,14.896,28.000000000000004
"Master Giant Foot Doorstop, Safety Yellow",53.129999999999995,22.8459,43.0
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",53.1,25.488,48.0
Memorex Micro Travel Drive 4 GB,53.0,22.79,43.0
Newell 332,52.92,14.2884,27.0
Newell 318,52.82,13.7332,26.0
Sterilite Show Offs Storage Containers,52.8,0.0,0.0
"Quartet Omega Colored Chalk, 12/Pack",52.56,24.703200000000002,47.0
Rubber Band Ball,52.36,1.0472,2.0
Quality Park Security Envelopes,52.34,24.5998,46.99999999999999
Stockwell Push Pins,52.32,17.2656,32.99999999999999
Avery 512,52.02,24.4494,47.0
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,51.96,1.0392,2.0
"Tensor ""Hersey Kiss"" Styled Floor Lamp",51.96,6.2352,12.0
Wilson Jones International Size A4 Ring Binders,51.900000000000006,24.912,48.0
VariCap6 Expandable Binder,51.9,24.393,47.0
Xerox 1999,51.84,24.8832,47.99999999999999
Avery Printable Repositionable Plastic Tabs,51.6,24.252000000000002,47.0
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",51.36,24.139200000000002,47.0
"Master Caster Door Stop, Large Brown",50.96,19.364800000000002,38.0
"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",50.96,24.4608,48.0
GBC Standard Plastic Binding Systems' Combs,50.24,22.608,45.0
"Eldon 200 Class Desk Accessories, Burgundy",50.239999999999995,21.1008,42.0
Xerox 1896,49.95,22.4775,45.0
BIC Brite Liner Highlighters,49.68,20.8656,42.0
Akro-Mils 12-Gallon Tote,49.65,14.398499999999999,29.0
Avery 506,49.56,22.797600000000003,46.0
"ACCOHIDE 3-Ring Binder, Blue, 1""",49.56,23.2932,47.0
Rogers Handheld Barrel Pencil Sharpener,49.32000000000001,13.3164,26.999999999999993
Newell 350,49.2,14.268,29.0
AmazonBasics 3-Button USB Wired Mouse,48.93,21.0399,43.0
American Pencil,48.93,14.189699999999998,28.999999999999996
Xerox 1974,47.84,23.4416,49.0
Boston 16701 Slimline Battery Pencil Sharpener,47.82,14.346,30.0
"Avery Durable Slant Ring Binders, No Labels",47.76,22.447200000000002,47.0
Akro Stacking Bins,47.34,1.8936,4.0
Plymouth Boxed Rubber Bands by Plymouth,47.1,2.355,5.0
"Sanford Colorific Scented Colored Pencils, 12/Pack",47.080000000000005,14.5948,31.0
Fellowes Binding Cases,46.8,21.06,45.0
Xerox 1923,46.76,22.4448,48.0
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",46.68,12.136800000000001,26.0
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,12.5928,27.0
Boston 16765 Mini Stand Up Battery Pencil Sharpener,46.64,12.1264,26.0
Array Memo Cubes,46.62,22.8438,49.00000000000001
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,46.480000000000004,22.3104,48.0
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,18.0648,39.0
Decoflex Hanging Personal Folder File,46.26,12.0276,26.0
Xerox 196,46.24,22.657600000000002,49.0
Avery 474,46.08,22.5792,49.0
"Master Caster Door Stop, Gray",45.72,15.5448,34.0
Xerox 1902,45.68,21.0128,46.0
Eldon Image Series Black Desk Accessories,45.54,16.394399999999997,36.0
Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,15.918,35.0
Xerox 215,45.36,21.7728,48.0
Xerox 1994,45.36,21.7728,48.0
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,15.3952,34.0
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,18.6606,42.0
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",44.339999999999996,11.9718,27.0
Avery 520,44.1,21.168,48.00000000000001
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1,20.727,47.0
Newell 343,44.1,11.907,27.0
Newell 331,44.01,11.8827,27.0
Wilson Jones Legal Size Ring Binders,43.98,21.99,50.0
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,43.9,11.414,26.0
Advantus Panel Wall Acrylic Frame,43.76,18.8168,43.00000000000001
Boston 16750 Black Compact Battery Pencil Sharpener,43.75,13.125,30.0
Disposable Triple-Filter Dust Bags,43.7,11.362,26.0
"Crayola Anti Dust Chalk, 12/Pack",43.68,19.656,45.0
Advantus Map Pennant Flags and Round Head Tacks,43.45,13.904,32.0
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",43.45,11.297,26.0
Avery 514,43.2,21.168,49.0
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,20.7312,48.00000000000001
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,43.12,20.6976,48.0
Stackable Trays,43.12,13.7984,32.0
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,21.0896,49.00000000000001
"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,20.1207,47.0
Blackstonian Pencils,42.72,11.9616,28.0
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,42.42,8.9082,21.000000000000004
"Adams Telephone Message Books, 5 1/4” x 11”",42.28,19.8716,47.0
Xerox 1954,42.24,19.008,45.0
Newell 311,41.99,11.337299999999999,27.0
Fiskars Spring-Action Scissors,41.94,10.904399999999999,25.999999999999996
OIC Bulk Pack Metal Binder Clips,41.88,19.2648,46.0
Xerox 1965,41.86,20.511400000000002,49.0
Avery Hanging File Binders,41.86,19.2556,46.0
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,14.2324,34.0
Avery 494,41.76,19.2096,46.0
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,14.144,34.0
ACCOHIDE Binder by Acco,41.3,19.411,47.0
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,19.8144,48.0
Avery 496,41.25,19.8,48.0
Avery 488,40.95,19.656,48.00000000000001
Xerox 1950,40.46,19.8254,49.0
Rosewill 107 Normal Keys USB Wired Standard Keyboard,40.44,5.6616,13.999999999999998
Avery Binding System Hidden Tab Executive Style Index Sets,40.39,20.195,50.0
Newell 32,40.32,11.2896,28.0
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,19.6686,49.00000000000001
OIC Stacking Trays,40.08,17.6352,44.00000000000001
Telescoping Adjustable Floor Lamp,39.98,9.995,25.0
Avery 483,39.84,18.3264,46.0
Ibico Presentation Index for Binding Systems,39.8,18.706,47.0
Fluorescent Highlighters by Dixon,39.8,13.532,34.0
Newell 327,39.78,10.7406,27.0
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",39.6,18.216,46.0
Tops Wirebound Message Log Books,39.48,18.1608,46.0
Newell 321,39.36,11.4144,29.0
Advantus Push Pins,39.24,16.0884,41.0
Avery Heavy-Duty EZD  Binder With Locking Rings,39.06,18.7488,48.0
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,38.97,2.3382,6.0
Xerox 229,38.88,18.6624,48.00000000000001
Xerox 22,38.88,18.6624,48.00000000000001
Xerox 208,38.88,18.6624,48.00000000000001
Xerox 1975,38.88,19.051199999999998,48.99999999999999
Xerox 2,38.88,18.662399999999998,47.99999999999999
Xerox 218,38.88,18.662399999999998,47.99999999999999
Xerox 224,38.88,18.662399999999998,47.99999999999999
Xerox 1957,38.88,19.051199999999998,48.99999999999999
Xerox 1995,38.88,18.6624,48.0
Xerox 221,38.879999999999995,18.662399999999998,48.0
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,38.849999999999994,10.4895,27.0
Avery Durable Poly Binders,38.71,17.8066,46.0
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,17.9634,47.0
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",37.8,17.388,46.0
GBC ProClick Spines for 32-Hole Punch,37.589999999999996,17.6673,47.0
Avery 492,37.44,17.2224,46.0
Avery 511,36.96,17.7408,48.0
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",36.55,12.061499999999999,33.0
Cardinal Holdit Data Disk Pockets,36.4,17.108,47.0
Griffin GC17055 Auxiliary Audio Cable,35.98,10.0744,28.000000000000004
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,16.1505,45.0
Newell 330,35.88,9.3288,25.999999999999996
Wausau Papers Astrobrights Colored Envelopes,35.88,17.5812,48.99999999999999
"Dixon My First Ticonderoga Pencil, #2",35.1,10.179,28.999999999999996
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",34.96,9.0896,26.0
Wilson Jones Leather-Like Binders with DublLock Round Rings,34.92,16.4124,47.0
Acme Kleen Earth Office Shears,34.92,10.1268,28.999999999999996
Peel & Seel Envelopes,34.92,16.7616,48.0
G.E. Halogen Desk Lamp Bulbs,34.900000000000006,16.752000000000002,48.0
Xerox 1926,34.86,16.3842,47.0
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,15.6375,44.99999999999999
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",34.62,10.386000000000001,30.000000000000004
Economy #2 Pencils,34.58,8.9908,26.0
Newell 335,34.56,10.0224,29.0
Ibico Recycled Grain-Textured Covers,34.54,17.27,50.0
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.37,16.8413,49.00000000000001
Zipper Ring Binder Pockets,34.32,16.8168,49.0
Newell 336,34.24,9.9296,28.999999999999996
Xerox 1980,34.24,15.408,44.99999999999999
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",34.2,9.234,27.0
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,33.93,15.6078,46.0
Wilson Jones DublLock D-Ring Binders,33.75,16.875,50.0
Ibico Plastic and Wire Spiral Binding Combs,33.72,15.5112,46.0
Prang Dustless Chalk Sticks,33.6,16.8,50.0
Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,9.3184,28.000000000000004
Acco Hot Clips Clips to Go,32.9,14.805,45.0
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",32.8,14.104,43.0
Dixon Ticonderoga Pencils,32.78,8.8506,27.0
Convenience Packs of Business Envelopes,32.58,15.3126,47.0
Xerox 231,32.400000000000006,15.552,47.99999999999999
Xerox 227,32.400000000000006,15.552,47.99999999999999
Xerox 1958,32.400000000000006,15.552,48.0
Xerox 211,32.400000000000006,15.552,48.0
Xerox 1966,32.400000000000006,15.876,48.99999999999999
Xerox 200,32.400000000000006,15.552,48.0
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",32.25,15.8025,49.0
Avery Poly Binder Pockets,32.22,15.465599999999998,48.0
Dana Swing-Arm Lamps,32.04,8.01,25.0
Regeneration Desk Collection,31.68,13.9392,43.99999999999999
"Acco Banker's Clasps, 5 3/4""-Long",31.68,14.889600000000002,47.0
Advantus T-Pin Paper Clips,31.57,12.312299999999999,39.0
XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,15.68,50.0
Spiral Phone Message Books with Labels by Adams,31.36,15.366399999999999,49.0
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,14.4072,46.0
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",31.02,7.755,25.0
Colorific Watercolor Pencils,30.96,8.9784,29.000000000000004
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",30.799999999999997,13.552,44.0
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",30.560000000000002,14.9744,49.0
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",30.48,14.3256,47.0
Hammermill Color Copier Paper (28Lb. and 96 Bright),29.97,13.4865,44.99999999999999
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,14.0859,47.0
Xerox 1953,29.96,13.482,44.99999999999999
Xerox 1983,29.900000000000002,14.651,49.0
Avery 513,29.880000000000003,13.7448,46.0
Xerox 190,29.88,14.0436,47.0
"Eldon 300 Class Desk Accessories, Black",29.7,13.068000000000001,44.0
"Alliance Big Bands Rubber Bands, 12/Pack",29.7,0.0,0.0
Newell 349,29.52,8.5608,29.0
Avery 517,29.52,13.8744,47.0
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",29.4,8.232,27.999999999999996
Faber Castell Col-Erase Pencils,29.34,12.0294,41.0
Newell 312,29.2,8.76,30.0
Acme Stainless Steel Office Snips,29.08,7.8516,27.0
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29.0,13.92,48.0
Avery 491,28.91,13.2986,46.0
Stiletto Hand Letter Openers,28.8,0.864,3.0
Newell 346,28.8,8.352,29.0
DIXON Oriole Pencils,28.38,7.378799999999999,26.0
Ideal Clamps,28.14,13.7886,49.0
DIXON Ticonderoga Erasable Checking Pencils,27.9,10.881,39.0
Newell 344,27.799999999999997,7.228,26.0
Acme Rosewood Handle Letter Opener,27.79,0.2779,1.0
Advantus SlideClip Paper Clips,27.28,13.0944,48.0
"Avery Durable Plastic 1"" Binders",27.24,13.3476,49.00000000000001
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",27.24,12.258,45.0
Hoover Portapower Portable Vacuum,26.88,6.72,25.0
Turquoise Lead Holder with Pocket Clip,26.8,8.844,32.99999999999999
"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,11.7568,44.0
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,7.4592,27.999999999999996
GBC Standard Plastic Binding Systems Combs,26.55,13.0095,48.99999999999999
"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,12.672,48.00000000000001
Xerox 1963,26.4,11.88,45.00000000000001
"OIC #2 Pencils, Medium Soft",26.32,7.6328,29.0
Wilson Jones Four-Pocket Poly Binders,26.16,12.8184,49.0
Southworth Parchment Paper & Envelopes,26.16,12.0336,46.0
Avery 509,26.1,12.006,46.0
Avery 498,26.01,12.2247,47.0
Newell 340,25.92,7.5168,28.999999999999996
Contemporary Borderless Frame,25.83,9.5571,37.00000000000001
Acco Expandable Hanging Binders,25.52,11.7392,46.0
Document Clip Frames,25.02,10.5084,42.0
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),24.9,12.201,49.0
"#10 Gummed Flap White Envelopes, 100/Box",24.78,11.3988,46.0
Nontoxic Chalk,24.64,11.827200000000001,48.0
Avery 493,24.55,12.029499999999999,49.0
"Eldon Imàge Series Desk Accessories, Clear",24.3,10.449,43.0
"Eldon Regeneration Recycled Desk Accessories, Black",24.2,9.437999999999999,39.0
Tuff Stuff Recycled Round Ring Binders,24.1,11.809000000000001,49.0
EcoTones Memo Sheets,24.0,11.52,48.0
Newell 338,23.52,6.3504000000000005,27.0
Newell 317,23.52,6.8208,29.0
Xerox 1924,23.12,11.3288,48.99999999999999
Xerox 1899,23.12,11.3288,48.99999999999999
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",22.72,10.4512,46.0
Bagged Rubber Bands,22.68,0.9072,4.0
"Eldon Regeneration Recycled Desk Accessories, Smoke",22.619999999999997,7.2384,32.0
Sanford Pocket Accent Highlighters,22.4,9.632,43.0
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,10.7424,48.00000000000001
Newell 339,22.240000000000002,5.7824,26.0
OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,10.5552,48.0
Newell 322,21.84,5.8968,27.0
Avery 497,21.56,10.3488,48.00000000000001
Xerox 1972,21.12,9.504,44.99999999999999
Newell 326,21.12,6.1248,28.999999999999996
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",21.0,10.29,49.0
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,9.387,45.0
Revere Boxed Rubber Bands by Revere,20.79,0.4158,2.0
Binder Clips by OIC,20.72,9.945599999999999,48.00000000000001
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",20.65,9.498999999999999,46.0
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,9.6632,47.0
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",20.52,9.0288,44.0
Avery Hi-Liter Fluorescent Desk Style Markers,20.279999999999998,7.5036000000000005,37.0
Eldon 100 Class Desk Accessories,20.22,6.4704,32.0
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,9.3812,47.0
Rediform S.O.S. Phone Message Books,19.92,9.7608,48.99999999999999
Xerox 1897,19.92,9.7608,48.99999999999999
Assorted Color Push Pins,19.91,6.5703000000000005,33.0
Avery Round Ring Poly Binders,19.88,9.7412,49.0
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5.346,27.0
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",19.64,9.2308,47.0
Acco Glide Clips,19.6,9.604,48.99999999999999
Newell 316,19.56,5.4768,28.000000000000004
Xerox 206,19.44,9.3312,48.00000000000001
Xerox 207,19.44,9.3312,48.00000000000001
"TOPS Voice Message Log Book, Flash Format",19.04,9.3296,49.0
Durable Pressboard Binders,19.0,8.93,47.0
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,8.9206,47.0
Avery Hole Reinforcements,18.69,9.1581,48.99999999999999
"Super Bands, 12/Pack",18.6,0.558,3.0
Colored Envelopes,18.45,8.487,46.0
"Dixon Ticonderoga Maple Cedar Pencil, #2",18.42,4.605,25.0
Loose Memo Sheets,18.25,8.5775,47.0
Zebra Zazzle Fluorescent Highlighters,18.24,6.2016,34.0
Col-Erase Pencils with Erasers,18.24,5.2896,29.000000000000004
Prestige Round Ring Binders,18.24,8.5728,47.00000000000001
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,6.4584,36.0
Eldon Pizzaz Desk Accessories,17.84,7.8496,44.0
GBC Instant Index System for Binding Systems,17.76,8.88,50.0
Newell 310,17.6,5.104,28.999999999999996
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",17.46,8.2062,47.0
Fellowes Black Plastic Comb Bindings,17.43,8.0178,46.0
Acme Kleencut Forged Steel Scissors,17.22,5.166,30.000000000000004
Binder Posts,17.22,7.9212,46.0
Xerox 1927,17.12,7.704,44.99999999999999
Newell 33,16.74,4.8546,28.999999999999996
Newell 329,16.4,4.264,26.000000000000007
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34,7.6798,47.0
Colored Push Pins,16.29,5.8644,36.0
3M Organizer Strips,16.2,7.776,48.0
Xerox 1990,15.84,7.128,45.0
Avery Binder Labels,15.56,7.4688,48.0
GBC VeloBinder Strips,15.36,7.68,50.0
"Ampad Evidence Wirebond Steno Books, 6"" x 9""",15.260000000000002,7.1722,47.0
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",15.24,6.858,44.99999999999999
KeyTronic KT800P2 - Keyboard - Black,15.02,2.7036,18.0
Boston 1900 Electric Pencil Sharpener,14.98,4.494,30.0
Xerox 1949,14.940000000000001,7.3206,48.99999999999999
Cardinal Holdit Business Card Pockets,14.94,7.1712,48.0
Rediform Voice Mail Log Books,14.9,7.152,48.0
Color-Coded Legal Exhibit Labels,14.73,7.2177,49.0
UniKeep View Case Binders,14.67,6.7482,46.0
Wilson Jones Easy Flow II Sheet Lifters,14.4,6.912,48.0
Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,6.5688,46.00000000000001
SANFORD Liquid Accent Tank-Style Highlighters,14.2,4.402,31.0
Acco Translucent Poly Ring Binders,14.04,6.7392,48.00000000000001
"SmartStand Mobile Device Holder, Assorted Colors",13.98,3.9144,27.999999999999996
Wilson Jones Suede Grain Vinyl Binders,13.899999999999999,6.811,49.00000000000001
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,6.5808,48.0
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",13.64,6.4108,47.0
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,5.9312,43.99999999999999
Alliance Rubber Bands,13.440000000000001,0.5376000000000001,4.0
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4.1416,31.000000000000007
Letter or Legal Size Expandable Poly String Tie Envelopes,13.3,6.5169999999999995,49.0
Newell 348,13.12,3.8048,29.000000000000004
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,5.7376,44.0
Xerox 210,12.96,6.2208,47.99999999999999
Xerox 1984,12.96,6.3504,48.99999999999999
Xerox 199,12.84,5.778,44.99999999999999
Newell 320,12.84,3.4668,27.0
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,6.15,50.0
Unpadded Memo Slips,11.94,5.97,50.0
Maxell 4.7GB DVD-R 5/Pack,11.879999999999999,5.2272,44.0
Nu-Dell EZ-Mount Plastic Wall Frames,11.82,4.728,40.0
Newell 323,11.76,3.0576000000000003,26.0
Avery 482,11.56,5.4332,47.0
Xerox 1969,11.56,5.6644,48.99999999999999
Avery Personal Creations Heavyweight Cards,11.54,5.5392,48.00000000000001
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,5.3949,49.0
Shocksock Galaxy S4 Armband,10.95,0.438,4.0
Peel & Stick Add-On Corner Pockets,10.8,5.184,48.0
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,5.1648,48.0
Avery 479,10.44,4.8024,46.0
Economy Binders,10.4,5.096,49.0
